,customer_id,final_cluster
31573,42008,Gamer Parents
31574,40814,Settled Techies
31575,45962,Misers
31576,40047,Fake Vegetarians
31577,14268,Settled Techies
31578,21461,Settled Techies
31579,42396,Petters
31580,10988,Karens
31581,23928,Settled Techies
31582,11028,Gamer Parents
31583,36753,Fake Vegetarians
31584,49949,Local Folks
31585,39139,Petters
31586,5266,Settled Techies
31587,4018,Petters
31588,22786,Karens
31589,18288,Petters
31590,43878,Settled Techies
31591,9176,Gamer Parents
31592,1158,Retired Elders
31593,19914,Karens
31594,33448,Misers
31595,2280,Fake Vegetarians
31596,5273,Youngsters
31597,32587,Settled Techies
31598,13286,Gamer Parents
31599,18758,Misers
31600,2149,Karens
31601,49972,Misers
31602,40932,Fake Vegetarians
31603,38026,Karens
31604,18269,Local Folks
31605,23956,Gamer Parents
31606,30399,Fake Vegetarians
31607,15765,Gamer Parents
31608,9956,Misers
31609,17543,Misers
31610,23088,Gamer Parents
31611,18324,Fake Vegetarians
31612,8882,Gamer Parents
31613,35514,Gamer Parents
31614,10746,Local Folks
31615,27850,Fake Vegetarians
31616,42786,Karens
31617,950,Petters
31618,7423,Youngsters
31619,47863,Petters
31620,45427,Settled Techies
31621,23774,Fake Vegetarians
31622,33060,Misers
31623,43895,Misers
31624,19884,Karens
31625,25150,Gamer Parents
31626,10853,Fake Vegetarians
31627,37964,Misers
31628,19087,Misers
31629,36990,Misers
31630,22939,Petters
31631,47446,Local Folks
31632,40363,Fake Vegetarians
31633,14444,Fake Vegetarians
31634,43810,Gamer Parents
31635,33357,Gamer Parents
31636,35872,Balanced Parents
31637,46359,Misers
31638,49146,Settled Techies
31639,13731,Youngsters
31640,28154,Misers
31641,39405,Misers
31642,34115,Settled Techies
31643,19709,Settled Techies
31644,18605,Youngsters
31645,37267,Misers
31646,37908,Karens
31647,48293,Karens
31648,2807,Settled Techies
31649,27613,Local Folks
31650,25505,Settled Techies
31651,4541,Balanced Parents
31652,7194,Millenials
31653,7255,Settled Techies
31654,4104,Stingy Pescatarians
31655,16865,Misers
31656,44330,Local Folks
31657,3380,Stingy Pescatarians
31658,15704,Millenials
31659,49535,Gamer Parents
31660,49902,Karens
31661,1819,Fake Vegetarians
31662,45734,Karens
31663,39360,Misers
31664,31599,Gamer Parents
31665,26067,Millenials
31666,14146,Fake Vegetarians
31667,3677,Balanced Parents
31668,9990,Balanced Parents
31669,24667,Petters
31670,45293,Youngsters
31671,33034,Stingy Pescatarians
31672,28100,Fake Vegetarians
31673,48874,Local Folks
31674,14310,Petters
31675,47245,Youngsters
31676,22838,Gamer Parents
31677,11179,Settled Techies
31678,49804,Fake Vegetarians
31679,26527,Misers
31680,13472,Petters
31681,5541,Settled Techies
31682,28989,Settled Techies
31683,19869,Misers
31684,37511,Karens
31685,38151,Fake Vegetarians
31686,44219,Fake Vegetarians
31687,7570,Local Folks
31688,19379,Misers
31689,17675,Gamer Parents
31690,34491,Youngsters
31691,3728,Local Folks
31692,39038,Karens
31693,23236,Fake Vegetarians
31694,1375,Balanced Parents
31695,12849,Karens
31696,4848,Misers
31697,42322,Petters
31698,42424,Fake Vegetarians
31699,44514,Karens
31700,31213,Karens
31701,23395,Balanced Parents
31702,49299,Petters
31703,46215,Millenials
31704,5043,Gamer Parents
31705,22254,Settled Techies
31706,21151,Misers
31707,45628,Fake Vegetarians
31708,29055,Fake Vegetarians
31709,45845,Misers
31710,21341,Local Folks
31711,23482,Petters
31712,29579,Fake Vegetarians
31713,3411,Fake Vegetarians
31714,8980,Local Folks
31715,2057,Fake Vegetarians
31716,9364,Misers
31717,44394,Fake Vegetarians
31718,13341,Settled Techies
31719,38562,Millenials
31720,6984,Fake Vegetarians
31721,49961,Petters
31722,10040,Settled Techies
31723,31830,Petters
31724,8162,Local Folks
31725,39725,Fake Vegetarians
31726,546,Settled Techies
31727,23584,Karens
31728,30611,Millenials
31729,2386,Karens
31730,32366,Gamer Parents
31731,33482,Karens
31732,31040,Settled Techies
31733,13748,Fake Vegetarians
31734,17922,Misers
31735,44676,Misers
31736,46520,Fake Vegetarians
31737,25246,Fake Vegetarians
31738,37177,Petters
31739,13842,Karens
31740,18029,Karens
31741,8724,Fake Vegetarians
31742,46868,Fake Vegetarians
31743,44388,Local Folks
31744,29443,Misers
31745,44501,Misers
31746,3795,Gamer Parents
31747,33340,Gamer Parents
31748,7473,Millenials
31749,35092,Fake Vegetarians
31750,41264,Youngsters
31751,26531,Millenials
31752,5615,Misers
31753,34133,Settled Techies
31754,23686,Balanced Parents
31755,35152,Gamer Parents
31756,7723,Fake Vegetarians
31757,35329,Settled Techies
31758,17829,Karens
31759,47304,Fake Vegetarians
31760,30662,Millenials
31761,29213,Youngsters
31762,4728,Fake Vegetarians
31763,42913,Gamer Parents
31764,10007,Misers
31765,13905,Karens
31766,42363,Misers
31767,44729,Misers
31768,8809,Settled Techies
31769,23667,Settled Techies
31770,35588,Balanced Parents
31771,3161,Karens
31772,14039,Gamer Parents
31773,11382,Misers
31774,30170,Millenials
31775,40197,Balanced Parents
31776,21753,Balanced Parents
31777,1774,Fake Vegetarians
31778,1345,Karens
31779,10509,Fake Vegetarians
31780,374,Karens
31781,35553,Fake Vegetarians
31782,45350,Karens
31783,19681,Petters
31784,8431,Settled Techies
31785,35513,Fake Vegetarians
31786,6722,Gamer Parents
31787,33394,Misers
31788,37435,Settled Techies
31789,31208,Youngsters
31790,43389,Fake Vegetarians
31791,30889,Misers
31792,31891,Petters
31793,32009,Millenials
31794,4729,Local Folks
31795,42411,Misers
31796,20170,Balanced Parents
31797,24102,Local Folks
31798,10555,Misers
31799,29606,Millenials
31800,40572,Fake Vegetarians
31801,38076,Gamer Parents
31802,28767,Local Folks
31803,3219,Petters
31804,19552,Gamer Parents
31805,36738,Local Folks
31806,5368,Gamer Parents
31807,4175,Local Folks
31808,41410,Misers
31809,41809,Local Folks
31810,35194,Fake Vegetarians
31811,5795,Karens
31812,16504,Fake Vegetarians
31813,16146,Petters
31814,16936,Gamer Parents
31815,36454,Settled Techies
31816,32927,Gamer Parents
31817,35415,Fake Vegetarians
31818,40497,Settled Techies
31819,35040,Gamer Parents
31820,11995,Local Folks
31821,40967,Gamer Parents
31822,3227,Millenials
31823,21518,Local Folks
31824,6343,Misers
31825,45585,Karens
31826,47241,Misers
31827,10033,Millenials
31828,27694,Gamer Parents
31829,27321,Misers
31830,2760,Settled Techies
31831,1036,Fake Vegetarians
31832,2219,Millenials
31833,10202,Petters
31834,34192,Fake Vegetarians
31835,41121,Misers
31836,26901,Misers
31837,14560,Misers
31838,41499,Petters
31839,1288,Settled Techies
31840,18333,Local Folks
31841,1986,Fake Vegetarians
31842,37916,Gamer Parents
31843,11348,Millenials
31844,6249,Gamer Parents
31845,4632,Balanced Parents
31846,6333,Settled Techies
31847,22827,Local Folks
31848,10898,Karens
31849,35347,Petters
31850,37501,Petters
31851,33138,Petters
31852,13955,Settled Techies
31853,7990,Misers
31854,15372,Petters
31855,32277,Petters
31856,28606,Fake Vegetarians
31857,35810,Balanced Parents
31858,49088,Misers
31859,22965,Karens
31860,34109,Millenials
31861,47038,Petters
31862,11265,Petters
31863,25138,Misers
31864,20406,Settled Techies
31865,7777,Fake Vegetarians
31866,43794,Local Folks
31867,31340,Gamer Parents
31868,35072,Karens
31869,32279,Local Folks
31870,25966,Misers
31871,5332,Petters
31872,21051,Gamer Parents
31873,18986,Petters
31874,40278,Karens
31875,11612,Fake Vegetarians
31876,46397,Stingy Pescatarians
31877,42137,Settled Techies
31878,27761,Karens
31879,1560,Local Folks
31880,18635,Petters
31881,25503,Fake Vegetarians
31882,48875,Millenials
31883,11148,Balanced Parents
31884,11948,Misers
31885,48180,Misers
31886,18570,Fake Vegetarians
31887,37486,Petters
31888,42824,Karens
31889,44110,Misers
31890,15135,Balanced Parents
31891,11106,Fake Vegetarians
31892,20987,Karens
31893,9131,Misers
31894,45465,Local Folks
31895,17792,Balanced Parents
31896,30076,Settled Techies
31897,28042,Petters
31898,8909,Local Folks
31899,23593,Petters
31900,43670,Settled Techies
31901,47510,Misers
31902,20249,Fake Vegetarians
31903,40734,Settled Techies
31904,47861,Settled Techies
31905,36286,Fake Vegetarians
31906,30485,Karens
31907,49720,Petters
31908,7572,Misers
31909,26725,Misers
31910,33678,Misers
31911,30146,Millenials
31912,34241,Balanced Parents
31913,23322,Petters
31914,22579,Karens
31915,43733,Settled Techies
31916,16331,Misers
31917,9134,Karens
31918,35129,Fake Vegetarians
31919,16145,Gamer Parents
31920,6627,Gamer Parents
31921,42433,Local Folks
31922,15797,Karens
31923,21917,Stingy Pescatarians
31924,32492,Local Folks
31925,45854,Youngsters
31926,9171,Misers
31927,45963,Fake Vegetarians
31928,3455,Stingy Pescatarians
31929,18099,Misers
31930,4055,Settled Techies
31931,6180,Settled Techies
31932,16819,Misers
31933,22248,Petters
31934,15889,Local Folks
31935,28840,Fake Vegetarians
31936,37223,Karens
31937,25761,Fake Vegetarians
31938,31962,Stingy Pescatarians
31939,10434,Settled Techies
31940,32474,Settled Techies
31941,32831,Petters
31942,41912,Misers
31943,35981,Settled Techies
31944,41232,Settled Techies
31945,29052,Millenials
31946,23936,Fake Vegetarians
31947,20082,Misers
31948,2481,Fake Vegetarians
31949,17094,Fake Vegetarians
31950,20046,Fake Vegetarians
31951,3988,Gamer Parents
31952,25525,Misers
31953,34484,Local Folks
31954,6656,Fake Vegetarians
31955,45968,Fake Vegetarians
31956,46945,Gamer Parents
31957,24522,Karens
31958,20509,Petters
31959,14859,Misers
31960,42106,Fake Vegetarians
31961,11758,Petters
31962,48298,Misers
31963,25375,Settled Techies
31964,37422,Gamer Parents
31965,7769,Settled Techies
31966,29389,Misers
31967,41395,Settled Techies
31968,23030,Gamer Parents
31969,19970,Fake Vegetarians
31970,11322,Settled Techies
31971,4554,Fake Vegetarians
31972,42919,Fake Vegetarians
31973,32568,Gamer Parents
31974,31502,Balanced Parents
31975,10028,Millenials
31976,15862,Misers
31977,21203,Misers
31978,15962,Settled Techies
31979,47591,Fake Vegetarians
31980,36771,Karens
31981,23582,Gamer Parents
31982,20290,Petters
31983,9758,Youngsters
31984,15043,Fake Vegetarians
31985,47965,Misers
31986,18010,Millenials
31987,39103,Misers
31988,31321,Petters
31989,5812,Fake Vegetarians
31990,41498,Karens
31991,37820,Misers
31992,24174,Misers
31993,13157,Settled Techies
31994,42916,Karens
31995,43045,Gamer Parents
31996,23394,Petters
31997,29877,Settled Techies
31998,18592,Misers
31999,29555,Gamer Parents
32000,12343,Gamer Parents
32001,24323,Gamer Parents
32002,43675,Petters
32003,22447,Local Folks
32004,12611,Local Folks
32005,30610,Balanced Parents
32006,46206,Gamer Parents
32007,29375,Balanced Parents
32008,34744,Misers
32009,9542,Fake Vegetarians
32010,75,Misers
32011,20276,Fake Vegetarians
32012,28643,Local Folks
32013,42836,Fake Vegetarians
32014,46158,Balanced Parents
32015,40549,Petters
32016,22155,Karens
32017,30333,Local Folks
32018,18812,Fake Vegetarians
32019,15713,Karens
32020,2941,Settled Techies
32021,12265,Fake Vegetarians
32022,35301,Settled Techies
32023,27133,Millenials
32024,24404,Karens
32025,2674,Local Folks
32026,44816,Petters
32027,41436,Misers
32028,45177,Settled Techies
32029,10954,Settled Techies
32030,12822,Misers
32031,49092,Gamer Parents
32032,43283,Settled Techies
32033,7348,Stingy Pescatarians
32034,18662,Fake Vegetarians
32035,2588,Gamer Parents
32036,47058,Balanced Parents
32037,901,Millenials
32038,15549,Misers
32039,23400,Gamer Parents
32040,39346,Settled Techies
32041,34625,Fake Vegetarians
32042,16297,Stingy Pescatarians
32043,36553,Fake Vegetarians
32044,13658,Fake Vegetarians
32045,48386,Local Folks
32046,42449,Fake Vegetarians
32047,15837,Misers
32048,440,Misers
32049,33685,Karens
32050,2829,Fake Vegetarians
32051,9590,Karens
32052,26161,Petters
32053,28093,Petters
32054,41108,Karens
32055,13221,Karens
32056,38193,Misers
32057,21325,Misers
32058,24251,Petters
32059,31786,Local Folks
32060,46173,Fake Vegetarians
32061,28339,Karens
32062,12364,Settled Techies
32063,21542,Local Folks
32064,5299,Settled Techies
32065,3456,Settled Techies
32066,40088,Youngsters
32067,38776,Local Folks
32068,586,Misers
32069,30033,Settled Techies
32070,5451,Petters
32071,47467,Settled Techies
32072,17416,Petters
32073,32582,Petters
32074,2965,Misers
32075,21719,Fake Vegetarians
32076,2722,Fake Vegetarians
32077,380,Fake Vegetarians
32078,14742,Gamer Parents
32079,4647,Settled Techies
32080,36169,Balanced Parents
32081,37904,Millenials
32082,14208,Petters
32083,24278,Petters
32084,24794,Misers
32085,11500,Misers
32086,20515,Local Folks
32087,14182,Local Folks
32088,16916,Misers
32089,19604,Karens
32090,11638,Karens
32091,28630,Balanced Parents
32092,14092,Gamer Parents
32093,16496,Balanced Parents
32094,25081,Balanced Parents
32095,47708,Karens
32096,3248,Misers
32097,42588,Fake Vegetarians
32098,32317,Local Folks
32099,14929,Millenials
32100,5628,Balanced Parents
32101,22054,Balanced Parents
32102,19857,Petters
32103,34207,Karens
32104,42326,Local Folks
32105,41124,Stingy Pescatarians
32106,35896,Gamer Parents
32107,5006,Misers
32108,39794,Settled Techies
32109,27689,Misers
32110,8775,Fake Vegetarians
32111,9136,Settled Techies
32112,14458,Fake Vegetarians
32113,15588,Balanced Parents
32114,37093,Balanced Parents
32115,48294,Millenials
32116,1643,Misers
32117,18955,Karens
32118,3645,Settled Techies
32119,13194,Settled Techies
32120,40294,Gamer Parents
32121,17593,Fake Vegetarians
32122,23047,Karens
32123,37735,Misers
32124,14942,Misers
32125,31382,Petters
32126,1352,Settled Techies
32127,29840,Balanced Parents
32128,48071,Millenials
32129,20141,Petters
32130,12695,Fake Vegetarians
32131,26380,Fake Vegetarians
32132,41186,Settled Techies
32133,47216,Settled Techies
32134,45855,Local Folks
32135,19988,Fake Vegetarians
32136,14940,Fake Vegetarians
32137,20077,Karens
32138,37901,Local Folks
32139,16405,Karens
32140,47311,Fake Vegetarians
32141,12801,Local Folks
32142,42233,Fake Vegetarians
32143,9713,Karens
32144,35723,Local Folks
32145,42558,Fake Vegetarians
32146,5098,Fake Vegetarians
32147,17472,Balanced Parents
32148,18714,Gamer Parents
32149,30174,Karens
32150,3735,Gamer Parents
32151,44187,Gamer Parents
32152,45321,Millenials
32153,16758,Fake Vegetarians
32154,28455,Settled Techies
32155,1687,Settled Techies
32156,13460,Stingy Pescatarians
32157,8721,Fake Vegetarians
32158,21050,Settled Techies
32159,44206,Misers
32160,26305,Misers
32161,33301,Fake Vegetarians
32162,33235,Fake Vegetarians
32163,31859,Millenials
32164,16771,Settled Techies
32165,30318,Karens
32166,12461,Karens
32167,22528,Balanced Parents
32168,27272,Gamer Parents
32169,29394,Fake Vegetarians
32170,3833,Millenials
32171,23944,Settled Techies
32172,19431,Fake Vegetarians
32173,24334,Misers
32174,6261,Karens
32175,32624,Misers
32176,22050,Balanced Parents
32177,31165,Local Folks
32178,13153,Local Folks
32179,13244,Petters
32180,44087,Settled Techies
32181,540,Youngsters
32182,28156,Karens
32183,46498,Fake Vegetarians
32184,3244,Karens
32185,11430,Millenials
32186,18475,Gamer Parents
32187,44189,Petters
32188,22753,Misers
32189,16433,Misers
32190,21466,Gamer Parents
32191,39382,Karens
32192,31390,Karens
32193,33424,Fake Vegetarians
32194,34397,Fake Vegetarians
32195,4912,Gamer Parents
32196,2845,Settled Techies
32197,30301,Gamer Parents
32198,38829,Fake Vegetarians
32199,12468,Fake Vegetarians
32200,39217,Misers
32201,40704,Misers
32202,27171,Local Folks
32203,17370,Youngsters
32204,28395,Local Folks
32205,47934,Fake Vegetarians
32206,21618,Petters
32207,14607,Local Folks
32208,42665,Settled Techies
32209,24686,Local Folks
32210,18591,Misers
32211,16867,Local Folks
32212,27175,Karens
32213,44732,Settled Techies
32214,30877,Settled Techies
32215,28508,Karens
32216,46914,Balanced Parents
32217,3293,Misers
32218,10625,Youngsters
32219,11069,Misers
32220,36674,Petters
32221,11314,Petters
32222,9379,Fake Vegetarians
32223,34546,Settled Techies
32224,32447,Karens
32225,26473,Misers
32226,947,Misers
32227,36473,Fake Vegetarians
32228,23165,Settled Techies
32229,22446,Karens
32230,23741,Petters
32231,9744,Gamer Parents
32232,6641,Millenials
32233,9765,Millenials
32234,48861,Settled Techies
32235,21799,Fake Vegetarians
32236,16702,Misers
32237,24427,Misers
32238,44230,Karens
32239,42870,Youngsters
32240,28823,Fake Vegetarians
32241,29734,Youngsters
32242,32071,Misers
32243,40096,Millenials
32244,19938,Local Folks
32245,37099,Fake Vegetarians
32246,48539,Stingy Pescatarians
32247,47662,Gamer Parents
32248,9569,Misers
32249,11184,Gamer Parents
32250,16877,Karens
32251,23018,Balanced Parents
32252,22108,Gamer Parents
32253,30655,Fake Vegetarians
32254,31108,Balanced Parents
32255,4228,Fake Vegetarians
32256,12408,Local Folks
32257,19393,Petters
32258,10624,Fake Vegetarians
32259,40852,Settled Techies
32260,22249,Settled Techies
32261,22938,Fake Vegetarians
32262,29917,Gamer Parents
32263,14216,Misers
32264,48094,Karens
32265,13698,Settled Techies
32266,29623,Settled Techies
32267,7296,Youngsters
32268,14011,Fake Vegetarians
32269,22219,Local Folks
32270,40155,Gamer Parents
32271,27069,Karens
32272,29899,Misers
32273,27470,Karens
32274,36609,Petters
32275,12445,Misers
32276,10557,Misers
32277,5310,Petters
32278,48705,Fake Vegetarians
32279,35075,Karens
32280,8182,Settled Techies
32281,8938,Karens
32282,6412,Gamer Parents
32283,45582,Gamer Parents
32284,44120,Gamer Parents
32285,6094,Gamer Parents
32286,9054,Petters
32287,26530,Misers
32288,10754,Youngsters
32289,11313,Balanced Parents
32290,19809,Gamer Parents
32291,24992,Fake Vegetarians
32292,37221,Youngsters
32293,8862,Settled Techies
32294,20986,Misers
32295,40845,Gamer Parents
32296,17244,Misers
32297,14479,Misers
32298,20633,Gamer Parents
32299,27588,Misers
32300,13989,Gamer Parents
32301,11689,Gamer Parents
32302,21973,Gamer Parents
32303,16039,Fake Vegetarians
32304,48049,Karens
32305,19995,Karens
32306,36269,Karens
32307,25620,Gamer Parents
32308,1133,Fake Vegetarians
32309,35328,Settled Techies
32310,15098,Local Folks
32311,42412,Misers
32312,10131,Misers
32313,6786,Gamer Parents
32314,38277,Settled Techies
32315,20608,Local Folks
32316,44090,Millenials
32317,45776,Millenials
32318,40517,Karens
32319,14180,Millenials
32320,23706,Misers
32321,6378,Settled Techies
32322,42709,Settled Techies
32323,18273,Local Folks
32324,32227,Fake Vegetarians
32325,6913,Misers
32326,9346,Gamer Parents
32327,49453,Balanced Parents
32328,48383,Misers
32329,2750,Fake Vegetarians
32330,22379,Petters
32331,17775,Fake Vegetarians
32332,36455,Fake Vegetarians
32333,40958,Local Folks
32334,44639,Fake Vegetarians
32335,23818,Balanced Parents
32336,17407,Petters
32337,10601,Settled Techies
32338,47560,Karens
32339,19887,Balanced Parents
32340,48569,Petters
32341,21238,Misers
32342,32745,Gamer Parents
32343,14384,Stingy Pescatarians
32344,7719,Settled Techies
32345,28176,Youngsters
32346,15382,Balanced Parents
32347,33615,Local Folks
32348,43708,Millenials
32349,16794,Misers
32350,45883,Local Folks
32351,17101,Petters
32352,5303,Petters
32353,42205,Gamer Parents
32354,31662,Gamer Parents
32355,36787,Settled Techies
32356,26770,Gamer Parents
32357,2836,Fake Vegetarians
32358,3305,Gamer Parents
32359,6332,Settled Techies
32360,42215,Settled Techies
32361,34901,Fake Vegetarians
32362,39184,Misers
32363,38917,Karens
32364,32035,Fake Vegetarians
32365,3183,Petters
32366,16273,Karens
32367,20996,Gamer Parents
32368,2509,Gamer Parents
32369,9507,Balanced Parents
32370,38388,Fake Vegetarians
32371,49067,Youngsters
32372,778,Fake Vegetarians
32373,8037,Local Folks
32374,25523,Gamer Parents
32375,17579,Petters
32376,21723,Petters
32377,17309,Gamer Parents
32378,39222,Petters
32379,4044,Misers
32380,44709,Karens
32381,30480,Gamer Parents
32382,34044,Local Folks
32383,13109,Petters
32384,2754,Misers
32385,33628,Fake Vegetarians
32386,9882,Fake Vegetarians
32387,25325,Gamer Parents
32388,18724,Misers
32389,43113,Gamer Parents
32390,15613,Misers
32391,9674,Karens
32392,2268,Karens
32393,135,Gamer Parents
32394,46758,Settled Techies
32395,49707,Fake Vegetarians
32396,10100,Fake Vegetarians
32397,34990,Petters
32398,36429,Misers
32399,40608,Settled Techies
32400,14364,Misers
32401,47636,Karens
32402,25311,Karens
32403,35071,Misers
32404,8411,Youngsters
32405,9647,Youngsters
32406,14710,Settled Techies
32407,35309,Karens
32408,21205,Balanced Parents
32409,22578,Misers
32410,29514,Fake Vegetarians
32411,48509,Misers
32412,2533,Gamer Parents
32413,16595,Misers
32414,20784,Misers
32415,38101,Fake Vegetarians
32416,21137,Gamer Parents
32417,30000,Millenials
32418,45579,Misers
32419,19990,Petters
32420,29625,Gamer Parents
32421,2092,Petters
32422,6575,Petters
32423,36536,Local Folks
32424,43693,Local Folks
32425,612,Settled Techies
32426,30468,Millenials
32427,45665,Misers
32428,1286,Settled Techies
32429,18077,Petters
32430,19441,Karens
32431,30534,Gamer Parents
32432,10101,Fake Vegetarians
32433,39975,Gamer Parents
32434,7240,Settled Techies
32435,5144,Gamer Parents
32436,46016,Gamer Parents
32437,2037,Fake Vegetarians
32438,25073,Karens
32439,2434,Millenials
32440,9085,Misers
32441,47097,Petters
32442,5147,Misers
32443,21018,Millenials
32444,40365,Local Folks
32445,18208,Petters
32446,31477,Millenials
32447,27297,Settled Techies
32448,35368,Stingy Pescatarians
32449,47400,Petters
32450,8405,Settled Techies
32451,27775,Misers
32452,26461,Settled Techies
32453,41508,Karens
32454,6363,Settled Techies
32455,21298,Karens
32456,33298,Fake Vegetarians
32457,27376,Settled Techies
32458,42843,Youngsters
32459,39428,Misers
32460,13315,Fake Vegetarians
32461,47499,Millenials
32462,15565,Local Folks
32463,29364,Local Folks
32464,7551,Gamer Parents
32465,45245,Settled Techies
32466,36605,Fake Vegetarians
32467,30001,Fake Vegetarians
32468,35196,Karens
32469,20078,Fake Vegetarians
32470,30858,Misers
32471,1864,Misers
32472,2615,Fake Vegetarians
32473,26003,Fake Vegetarians
32474,30213,Fake Vegetarians
32475,7203,Settled Techies
32476,38547,Fake Vegetarians
32477,34853,Fake Vegetarians
32478,874,Fake Vegetarians
32479,36895,Local Folks
32480,3290,Fake Vegetarians
32481,27527,Petters
32482,4062,Misers
32483,26139,Millenials
32484,46190,Petters
32485,3526,Misers
32486,34388,Misers
32487,25847,Settled Techies
32488,12123,Local Folks
32489,43831,Karens
32490,44404,Misers
32491,21416,Local Folks
32492,41741,Settled Techies
32493,2561,Local Folks
32494,27619,Karens
32495,38738,Karens
32496,17928,Fake Vegetarians
32497,352,Petters
32498,45700,Settled Techies
32499,19438,Millenials
32500,11484,Fake Vegetarians
32501,13636,Karens
32502,9466,Karens
32503,604,Settled Techies
32504,20033,Millenials
32505,37636,Settled Techies
32506,5314,Settled Techies
32507,2048,Gamer Parents
32508,30744,Petters
32509,18375,Settled Techies
32510,31333,Settled Techies
32511,17030,Karens
32512,28751,Millenials
32513,25797,Local Folks
32514,31950,Fake Vegetarians
32515,35150,Misers
32516,43679,Karens
32517,12774,Fake Vegetarians
32518,33941,Settled Techies
32519,34964,Petters
32520,49952,Fake Vegetarians
32521,44934,Gamer Parents
32522,1338,Misers
32523,46992,Karens
32524,33870,Karens
32525,21048,Settled Techies
32526,25242,Petters
32527,28220,Local Folks
32528,9007,Karens
32529,41353,Karens
32530,35153,Gamer Parents
32531,46255,Karens
32532,45825,Settled Techies
32533,7710,Local Folks
32534,49350,Balanced Parents
32535,17637,Fake Vegetarians
32536,48194,Settled Techies
32537,39799,Petters
32538,27615,Fake Vegetarians
32539,32878,Petters
32540,19401,Local Folks
32541,42122,Settled Techies
32542,21332,Misers
32543,7412,Settled Techies
32544,24633,Fake Vegetarians
32545,17530,Local Folks
32546,9601,Millenials
32547,47558,Settled Techies
32548,4051,Gamer Parents
32549,49621,Karens
32550,24098,Misers
32551,34263,Fake Vegetarians
32552,13610,Fake Vegetarians
32553,11873,Fake Vegetarians
32554,32412,Gamer Parents
32555,5259,Misers
32556,36047,Fake Vegetarians
32557,20966,Petters
32558,28209,Fake Vegetarians
32559,2979,Local Folks
32560,41743,Balanced Parents
32561,20227,Gamer Parents
32562,9774,Settled Techies
32563,201,Local Folks
32564,10449,Gamer Parents
32565,28487,Youngsters
32566,45334,Gamer Parents
32567,48821,Gamer Parents
32568,25629,Petters
32569,41752,Millenials
32570,43231,Misers
32571,4582,Misers
32572,13379,Fake Vegetarians
32573,47800,Millenials
32574,30751,Misers
32575,9947,Petters
32576,27360,Fake Vegetarians
32577,37960,Local Folks
32578,24252,Millenials
32579,44312,Settled Techies
32580,31102,Settled Techies
32581,32913,Millenials
32582,35862,Karens
32583,12501,Misers
32584,2696,Misers
32585,43555,Misers
32586,1240,Balanced Parents
32587,16439,Millenials
32588,41185,Karens
32589,37815,Karens
32590,4865,Karens
32591,2774,Gamer Parents
32592,15403,Karens
32593,39268,Settled Techies
32594,10360,Settled Techies
32595,3444,Settled Techies
32596,35866,Misers
32597,12736,Gamer Parents
32598,14906,Youngsters
32599,21752,Gamer Parents
32600,24906,Settled Techies
32601,17195,Petters
32602,47160,Local Folks
32603,37872,Millenials
32604,24136,Misers
32605,37441,Balanced Parents
32606,2935,Misers
32607,43041,Gamer Parents
32608,20447,Millenials
32609,27739,Misers
32610,45240,Fake Vegetarians
32611,3968,Gamer Parents
32612,1554,Settled Techies
32613,5788,Gamer Parents
32614,23500,Gamer Parents
32615,40739,Local Folks
32616,35479,Gamer Parents
32617,23881,Gamer Parents
32618,21824,Gamer Parents
32619,49702,Settled Techies
32620,33158,Fake Vegetarians
32621,36144,Misers
32622,41553,Settled Techies
32623,3350,Fake Vegetarians
32624,23976,Misers
32625,3059,Millenials
32626,4661,Karens
32627,28900,Misers
32628,26566,Balanced Parents
32629,15384,Local Folks
32630,40676,Settled Techies
32631,19152,Gamer Parents
32632,26604,Fake Vegetarians
32633,33358,Gamer Parents
32634,643,Misers
32635,21671,Karens
32636,12954,Fake Vegetarians
32637,11699,Gamer Parents
32638,13145,Petters
32639,3007,Balanced Parents
32640,10662,Fake Vegetarians
32641,26553,Settled Techies
32642,6647,Petters
32643,32662,Local Folks
32644,28089,Misers
32645,24643,Petters
32646,20394,Balanced Parents
32647,22443,Fake Vegetarians
32648,40097,Misers
32649,5664,Millenials
32650,49645,Gamer Parents
32651,39305,Gamer Parents
32652,12079,Settled Techies
32653,18095,Gamer Parents
32654,5391,Millenials
32655,10576,Gamer Parents
32656,1494,Karens
32657,44671,Karens
32658,7264,Misers
32659,42094,Misers
32660,41347,Fake Vegetarians
32661,13258,Youngsters
32662,20704,Gamer Parents
32663,28870,Karens
32664,4180,Misers
32665,15177,Fake Vegetarians
32666,11260,Gamer Parents
32667,47618,Settled Techies
32668,25020,Settled Techies
32669,48353,Misers
32670,4904,Karens
32671,6327,Fake Vegetarians
32672,5416,Balanced Parents
32673,40022,Millenials
32674,35864,Karens
32675,6568,Karens
32676,34949,Settled Techies
32677,16413,Fake Vegetarians
32678,335,Local Folks
32679,1468,Gamer Parents
32680,35833,Fake Vegetarians
32681,23600,Petters
32682,18498,Local Folks
32683,47388,Youngsters
32684,12489,Petters
32685,8828,Gamer Parents
32686,24503,Misers
32687,47953,Balanced Parents
32688,19553,Gamer Parents
32689,37468,Fake Vegetarians
32690,29381,Fake Vegetarians
32691,41757,Youngsters
32692,12493,Karens
32693,22266,Local Folks
32694,20899,Petters
32695,47727,Fake Vegetarians
32696,45770,Misers
32697,16138,Fake Vegetarians
32698,33921,Gamer Parents
32699,44740,Fake Vegetarians
